2676	0.000525
3924	0.000525
2664	0.000523
1636	0.000523
3348	0.000523
1827	0.000522
80  	0.000521
1070	0.000521
3851	0.000521
1844	0.000521
728 	0.000520
784 	0.000520
3020	0.000520
820 	0.000520
404 	0.000519
366 	0.000518
1320	0.000517
88  	0.000516
2560	0.000516
3154	0.000516
2780	0.000515
2468	0.000514
1548	0.000514
3363	0.000513
203 	0.000513
2592	0.000512
3568	0.000512
2224	0.000512
1124	0.000512
2920	0.000512
2324	0.000511
3464	0.000510
800 	0.000510
1703	0.000510
1816	0.000510
3434	0.000509
2754	0.000509
3500	0.000508
1960	0.000508
924 	0.000508
823 	0.000508
2344	0.000507
2240	0.000507
2088	0.000507
2464	0.000506
224 	0.000506
3120	0.000506
596 	0.000505
553 	0.000504
2936	0.000504
980 	0.000504
848 	0.000503
3096	0.000502
1972	0.000502
285 	0.000500
2244	0.000500
2448	0.000500
1576	0.000500
1505	0.000499
1868	0.000499
2289	0.000499
2340	0.000498
432 	0.000498
2172	0.000498
2604	0.000497
1600	0.000496
1199	0.000496
3056	0.000495
3776	0.000495
2428	0.000495
2133	0.000494
2188	0.000494
1920	0.000494
2220	0.000494
2364	0.000493
1746	0.000493
3332	0.000492
2184	0.000492
1591	0.000492
104 	0.000492
1304	0.000491
3084	0.000491
513 	0.000490
3860	0.000490
1820	0.000488
2376	0.000488
3019	0.000488
2624	0.000487
2180	0.000487
3412	0.000487
559 	0.000486
538 	0.000486
2864	0.000485
2488	0.000485
2199	0.000484
1004	0.000484
752 	0.000483
1236	0.000483
1148	0.000483
1668	0.000482
2564	0.000482
1520	0.000481
2064	0.000480
3528	0.000480
2111	0.000480
3764	0.000480
2796	0.000479
2872	0.000479
745 	0.000478
116 	0.000478
170 	0.000478
566 	0.000478
3918	0.000478
2412	0.000477
1100	0.000477
2600	0.000477
3900	0.000477
2661	0.000477
444 	0.000476
697 	0.000476
1752	0.000476
1589	0.000476
694 	0.000475
830 	0.000475
1416	0.000475
780 	0.000475
3611	0.000474
3284	0.000473
1216	0.000473
520 	0.000473
2116	0.000473
1390	0.000473
2500	0.000472
3188	0.000472
2492	0.000471
1984	0.000470
606 	0.000470
2793	0.000470
3224	0.000469
2719	0.000469
3734	0.000469
1948	0.000469
2616	0.000468
2196	0.000468
3884	0.000468
1688	0.000468
2104	0.000467
1126	0.000466
204 	0.000466
324 	0.000465
4000	0.000465
1496	0.000464
92  	0.000464
1608	0.000464
2200	0.000464
1692	0.000463
1235	0.000463
2052	0.000463
199 	0.000463
1080	0.000463
3577	0.000463
2404	0.000463
1680	0.000463
180 	0.000462
1284	0.000462
2128	0.000462
2140	0.000461
1452	0.000461
497 	0.000461
395 	0.000461
3877	0.000460
2512	0.000460
2028	0.000460
2460	0.000460
2520	0.000460
3468	0.000460
2778	0.000459
960 	0.000459
3426	0.000457
3272	0.000457
3442	0.000457
3248	0.000457
2836	0.000457
3196	0.000457
2372	0.000456
184 	0.000455
2332	0.000455
2081	0.000455
422 	0.000455
2124	0.000454
1941	0.000454
1172	0.000454
3460	0.000454
3960	0.000454
2132	0.000454
1360	0.000454
1880	0.000454
1864	0.000453
1136	0.000453
1048	0.000453
1616	0.000453
128 	0.000453
2352	0.000452
48  	0.000452
708 	0.000452
144 	0.000452
1716	0.000452
431 	0.000452
232 	0.000451
2156	0.000451
2880	0.000451
2108	0.000450
1828	0.000450
2940	0.000450
2356	0.000450
1128	0.000450
4030	0.000450
1712	0.000449
561 	0.000449
2608	0.000449
840 	0.000449
504 	0.000449
3440	0.000448
2284	0.000448
2720	0.000448
3038	0.000448
3971	0.000447
3956	0.000447
3501	0.000447
2228	0.000446
1824	0.000446
2084	0.000446
115 	0.000445
680 	0.000445
3416	0.000445
1468	0.000444
1707	0.000444
171 	0.000444
696 	0.000444
1020	0.000444
2112	0.000443
3201	0.000443
3628	0.000443
992 	0.000443
4004	0.000442
3330	0.000442
2024	0.000442
1833	0.000441
496 	0.000440
1156	0.000440
3920	0.000440
72  	0.000439
1377	0.000439
1718	0.000439
2932	0.000438
3064	0.000438
465 	0.000438
1036	0.000437
636 	0.000437
2232	0.000437
944 	0.000437
2020	0.000437
1480	0.000436
2308	0.000436
781 	0.000436
20  	0.000436
1622	0.000436
3090	0.000436
2040	0.000436
3108	0.000435
1344	0.000435
3233	0.000435
360 	0.000435
1980	0.000435
3728	0.000434
1610	0.000434
616 	0.000434
2640	0.000434
213 	0.000433
2988	0.000433
3696	0.000433
1577	0.000433
1624	0.000433
2333	0.000433
644 	0.000433
2126	0.000433
1932	0.000433
1714	0.000433
2620	0.000433
760 	0.000433
1260	0.000432
2508	0.000432
1583	0.000432
3648	0.000431
1014	0.000431
2440	0.000431
764 	0.000431
3288	0.000431
1613	0.000431
3184	0.000431
1720	0.000431
1396	0.000430
1459	0.000430
3264	0.000430
1835	0.000429
3674	0.000429
2276	0.000429
1288	0.000429
2408	0.000429
3480	0.000429
3214	0.000428
1540	0.000428
1078	0.000427
284 	0.000427
98  	0.000427
2348	0.000426
3799	0.000426
2054	0.000426
1348	0.000426
2436	0.000425
3836	0.000425
1940	0.000425
2117	0.000425
3586	0.000423
1292	0.000423
1345	0.000423
1656	0.000423
1559	0.000423
28  	0.000422
804 	0.000422
3204	0.000422
1621	0.000421
370 	0.000421
3828	0.000421
2504	0.000421
2644	0.000420
2472	0.000420
1568	0.000420
2282	0.000420
2588	0.000419
41  	0.000419
3220	0.000419
2996	0.000419
2728	0.000418
2912	0.000418
567 	0.000418
3198	0.000417
3002	0.000417
1432	0.000417
2148	0.000417
946 	0.000417
3077	0.000417
1367	0.000416
1391	0.000416
736 	0.000416
2004	0.000416
2283	0.000415
1448	0.000415
3966	0.000415
2772	0.000415
3496	0.000414
2516	0.000414
3740	0.000414
1232	0.000414
3150	0.000414
2976	0.000414
2628	0.000414
3556	0.000414
438 	0.000414
452 	0.000413
4020	0.000413
1399	0.000413
1060	0.000412
925 	0.000412
720 	0.000412
1160	0.000412
506 	0.000412
1916	0.000411
1059	0.000411
2668	0.000411
2896	0.000411
3350	0.000411
2598	0.000411
3932	0.000411
1188	0.000411
388 	0.000410
392 	0.000410
1120	0.000410
1872	0.000410
908 	0.000410
3185	0.000409
2300	0.000409
3964	0.000409
2212	0.000409
1272	0.000408
3996	0.000408
1428	0.000408
1988	0.000407
1709	0.000407
2712	0.000406
2368	0.000406
3263	0.000406
526 	0.000406
3302	0.000405
4   	0.000404
2007	0.000403
53  	0.000403
1404	0.000403
3793	0.000403
3842	0.000403
2694	0.000402
1786	0.000402
1632	0.000402
3004	0.000402
3035	0.000402
1388	0.000402
2056	0.000401
3296	0.000401
3052	0.000401
1580	0.000401
1211	0.000400
3017	0.000400
1024	0.000399
2648	0.000399
368 	0.000399
1380	0.000398
308 	0.000398
2120	0.000398
2216	0.000398
2556	0.000398
525 	0.000398
3797	0.000397
2540	0.000397
1338	0.000397
2680	0.000396
1322	0.000396
2986	0.000395
291 	0.000395
2160	0.000395
3449	0.000395
1652	0.000395
1904	0.000395
212 	0.000395
2927	0.000395
3612	0.000394
2877	0.000394
2266	0.000394
2087	0.000394
1471	0.000394
24  	0.000393
2832	0.000393
1551	0.000393
1312	0.000393
1332	0.000393
630 	0.000392
108 	0.000392
3656	0.000392
2304	0.000392
3040	0.000392
248 	0.000392
3930	0.000391
1469	0.000391
2144	0.000391
3636	0.000391
1144	0.000391
3868	0.000390
968 	0.000390
604 	0.000390
1238	0.000390
792 	0.000390
1732	0.000390
192 	0.000390
140 	0.000390
1644	0.000389
1366	0.000389
560 	0.000389
584 	0.000388
364 	0.000388
2966	0.000388
3212	0.000387
1280	0.000387
2782	0.000387
579 	0.000387
2901	0.000387
2669	0.000387
2484	0.000387
3316	0.000387
3768	0.000386
952 	0.000386
1976	0.000386
936 	0.000386
3162	0.000386
600 	0.000385
2784	0.000385
732 	0.000385
620 	0.000385
419 	0.000385
2060	0.000385
2420	0.000384
1648	0.000384
2840	0.000384
1740	0.000384
2732	0.000384
2264	0.000383
3027	0.000383
3180	0.000383
3351	0.000383
3384	0.000383
3888	0.000383
3716	0.000383
684 	0.000383
1725	0.000383
3364	0.000383
186 	0.000383
964 	0.000382
1358	0.000382
3592	0.000382
148 	0.000382
1839	0.000381
3506	0.000381
2833	0.000381
346 	0.000381
1985	0.000380
1500	0.000380
1630	0.000380
420 	0.000380
703 	0.000380
1791	0.000380
276 	0.000380
712 	0.000379
2869	0.000379
1108	0.000378
2396	0.000377
651 	0.000377
2786	0.000377
3124	0.000377
3896	0.000377
323 	0.000377
2642	0.000377
3342	0.000377
3176	0.000377
3078	0.000376
1331	0.000376
512 	0.000376
1813	0.000376
3625	0.000376
2672	0.000376
3638	0.000376
948 	0.000375
2152	0.000375
2764	0.000375
260 	0.000375
1926	0.000375
827 	0.000374
8   	0.000374
2756	0.000374
1812	0.000374
1228	0.000374
2192	0.000373
1512	0.000373
532 	0.000373
36  	0.000373
2187	0.000372
876 	0.000372
3016	0.000372
1040	0.000372
374 	0.000372
3544	0.000372
3267	0.000371
548 	0.000371
1744	0.000371
4023	0.000371
2509	0.000371
1522	0.000371
3472	0.000371
1072	0.000371
3100	0.000370
1328	0.000370
1064	0.000370
1574	0.000370
3758	0.000369
2233	0.000369
2552	0.000369
3366	0.000369
3906	0.000369
1860	0.000369
748 	0.000369
3455	0.000369
2812	0.000369
3852	0.000369
1528	0.000369
1557	0.000369
768 	0.000369
142 	0.000368
1808	0.000368
1000	0.000368
1588	0.000368
3752	0.000367
1028	0.000366
640 	0.000366
464 	0.000366
2892	0.000366
1945	0.000366
3780	0.000365
3972	0.000365
1573	0.000365
3848	0.000365
2532	0.000365
1796	0.000365
2142	0.000364
2777	0.000364
776 	0.000364
1462	0.000364
988 	0.000364
2844	0.000363
3760	0.000363
1444	0.000363
2708	0.000363
564 	0.000363
488 	0.000363
2611	0.000362
1227	0.000362
632 	0.000362
3912	0.000362
329 	0.000362
984 	0.000362
1936	0.000362
3372	0.000361
1056	0.000361
3608	0.000361
2849	0.000360
3988	0.000360
3790	0.000360
3304	0.000360
3593	0.000359
1799	0.000359
1554	0.000359
664 	0.000359
1724	0.000359
2660	0.000359
3962	0.000359
3327	0.000359
3274	0.000359
3160	0.000358
1424	0.000358
113 	0.000358
3902	0.000358
3026	0.000358
3872	0.000358
328 	0.000358
2924	0.000357
1185	0.000357
3347	0.000357
1324	0.000357
3644	0.000356
3387	0.000356
2768	0.000356
1479	0.000356
1340	0.000356
1212	0.000356
1275	0.000356
3148	0.000355
3385	0.000355
772 	0.000355
3321	0.000355
993 	0.000355
196 	0.000355
3036	0.000354
2915	0.000354
1392	0.000354
2636	0.000354
507 	0.000354
2973	0.000354
1436	0.000353
1012	0.000353
819 	0.000353
695 	0.000353
3260	0.000353
514 	0.000353
2738	0.000352
3825	0.000352
1447	0.000352
1871	0.000352
1848	0.000351
3737	0.000351
932 	0.000351
2229	0.000351
3328	0.000351
2679	0.000351
3629	0.000351
3664	0.000351
2848	0.000351
1676	0.000350
1300	0.000350
417 	0.000350
3514	0.000350
2280	0.000349
2320	0.000349
2138	0.000349
2906	0.000349
2444	0.000349
1772	0.000349
2984	0.000348
3200	0.000348
2392	0.000348
3564	0.000348
1879	0.000348
3926	0.000348
132 	0.000348
2511	0.000348
834 	0.000347
3620	0.000347
2153	0.000347
1672	0.000347
2102	0.000347
2260	0.000347
612 	0.000346
2038	0.000346
1159	0.000346
3536	0.000346
3844	0.000346
1793	0.000346
853 	0.000346
2164	0.000346
396 	0.000345
1017	0.000345
1893	0.000345
1662	0.000345
3353	0.000345
3624	0.000345
3553	0.000345
2510	0.000345
378 	0.000345
1408	0.000345
1006	0.000345
1308	0.000345
815 	0.000344
2076	0.000344
2781	0.000344
3708	0.000344
2294	0.000344
864 	0.000344
384 	0.000343
552 	0.000343
3532	0.000343
3476	0.000343
3892	0.000343
493 	0.000343
2296	0.000343
888 	0.000343
3049	0.000342
3873	0.000342
2684	0.000342
1068	0.000342
3033	0.000341
3720	0.000341
3484	0.000341
2416	0.000341
3032	0.000341
3276	0.000341
3400	0.000341
1112	0.000340
352 	0.000340
3406	0.000340
2696	0.000340
1153	0.000339
1250	0.000339
542 	0.000339
3525	0.000339
2000	0.000339
516 	0.000339
325 	0.000339
4016	0.000339
3080	0.000338
3840	0.000338
1742	0.000338
3829	0.000338
1729	0.000338
1728	0.000338
3028	0.000338
3524	0.000338
1661	0.000337
3933	0.000337
261 	0.000337
1146	0.000337
339 	0.000337
515 	0.000337
1968	0.000337
3182	0.000337
654 	0.000336
904 	0.000336
3179	0.000336
169 	0.000336
3791	0.000336
84  	0.000335
2309	0.000335
1598	0.000335
2317	0.000335
3792	0.000335
118 	0.000335
1175	0.000335
2629	0.000335
536 	0.000334
2555	0.000334
3605	0.000334
3145	0.000334
3356	0.000334
1884	0.000333
1316	0.000333
3228	0.000333
2755	0.000333
1221	0.000333
3345	0.000333
1992	0.000333
774 	0.000333
1222	0.000333
313 	0.000333
503 	0.000333
3420	0.000333
2757	0.000333
872 	0.000332
1603	0.000332
912 	0.000332
3187	0.000332
3236	0.000332
2410	0.000332
176 	0.000332
3747	0.000332
1717	0.000331
3277	0.000331
2909	0.000331
2750	0.000330
3365	0.000330
1173	0.000330
1336	0.000330
617 	0.000329
3417	0.000329
1356	0.000329
2471	0.000329
391 	0.000329
2183	0.000329
3452	0.000329
1944	0.000329
2674	0.000329
3087	0.000329
1899	0.000329
3945	0.000328
2868	0.000328
1361	0.000328
1373	0.000328
1687	0.000328
816 	0.000328
100 	0.000328
3529	0.000327
1508	0.000327
2206	0.000327
2946	0.000327
641 	0.000327
1788	0.000327
2526	0.000326
588 	0.000326
573 	0.000326
3841	0.000326
1231	0.000326
3411	0.000325
2149	0.000325
2943	0.000325
3299	0.000324
326 	0.000324
1983	0.000324
1092	0.000324
3226	0.000324
1368	0.000324
2700	0.000324
2279	0.000324
1329	0.000324
1296	0.000323
2925	0.000323
424 	0.000322
3113	0.000322
82  	0.000322
2247	0.000322
1107	0.000322
109 	0.000322
3652	0.000321
1756	0.000321
1044	0.000321
3976	0.000321
2463	0.000320
68  	0.000320
3216	0.000320
2890	0.000320
884 	0.000320
2136	0.000320
1761	0.000320
3253	0.000320
2856	0.000320
2820	0.000319
2319	0.000319
2758	0.000319
1784	0.000319
1041	0.000319
1412	0.000319
3144	0.000319
1464	0.000318
3731	0.000318
3904	0.000318
2652	0.000318
3054	0.000318
2174	0.000318
1067	0.000318
1660	0.000318
3208	0.000318
3610	0.000317
2302	0.000317
844 	0.000317
2248	0.000317
2507	0.000316
4028	0.000316
3722	0.000316
3505	0.000316
2327	0.000315
3512	0.000315
3908	0.000315
1832	0.000315
3702	0.000315
2656	0.000315
3128	0.000315
1993	0.000315
3700	0.000315
3864	0.000315
3335	0.000315
3548	0.000314
3880	0.000314
2908	0.000314
3022	0.000314
2272	0.000314
3012	0.000314
2361	0.000314
2360	0.000314
726 	0.000313
476 	0.000313
1572	0.000313
2078	0.000313
1757	0.000313
1787	0.000313
3891	0.000313
3705	0.000312
23  	0.000312
156 	0.000312
2865	0.000312
2659	0.000312
2218	0.000312
2602	0.000311
1840	0.000311
416 	0.000311
1683	0.000311
2894	0.000311
3300	0.000311
402 	0.000311
3378	0.000311
3810	0.000311
2129	0.000311
2461	0.000311
264 	0.000311
2480	0.000310
3558	0.000310
1733	0.000310
3617	0.000310
2910	0.000310
2776	0.000310
372 	0.000310
3380	0.000310
1947	0.000310
1460	0.000309
1669	0.000309
956 	0.000309
508 	0.000308
1525	0.000308
64  	0.000308
1524	0.000308
3340	0.000308
976 	0.000308
1400	0.000308
343 	0.000307
2123	0.000307
2073	0.000307
1665	0.000307
3944	0.000307
1857	0.000307
3048	0.000307
1764	0.000306
242 	0.000306
2542	0.000306
1902	0.000306
676 	0.000305
423 	0.000305
2369	0.000305
1482	0.000305
1180	0.000304
389 	0.000304
2649	0.000304
2939	0.000304
1532	0.000304
2131	0.000304
2612	0.000304
1269	0.000304
1570	0.000304
2590	0.000304
3404	0.000304
1261	0.000304
3392	0.000303
249 	0.000303
2127	0.000303
2150	0.000303
168 	0.000303
3492	0.000303
1066	0.000303
1509	0.000303
1268	0.000303
472 	0.000303
1298	0.000303
2948	0.000303
2103	0.000302
3312	0.000302
716 	0.000302
2491	0.000302
2937	0.000302
1347	0.000302
576 	0.000301
3244	0.000301
2107	0.000301
2171	0.000301
1259	0.000301
94  	0.000301
1592	0.000301
2760	0.000300
3992	0.000300
2964	0.000300
2876	0.000300
3736	0.000300
3369	0.000300
770 	0.000300
1943	0.000300
940 	0.000300
1101	0.000300
2536	0.000300
1867	0.000300
2071	0.000300
296 	0.000300
3068	0.000299
2092	0.000299
2241	0.000299
1837	0.000299
3668	0.000298
3520	0.000298
3107	0.000298
3784	0.000298
2607	0.000298
2125	0.000298
1230	0.000298
440 	0.000297
44  	0.000297
829 	0.000297
3295	0.000297
3156	0.000297
1475	0.000297
3117	0.000297
3788	0.000297
1330	0.000296
3916	0.000296
3832	0.000296
1689	0.000296
4012	0.000296
1959	0.000296
1938	0.000296
1016	0.000296
1237	0.000296
1564	0.000296
3368	0.000295
1491	0.000295
1928	0.000295
3940	0.000295
1440	0.000295
3632	0.000295
3362	0.000295
3982	0.000295
1823	0.000295
3115	0.000294
1895	0.000294
773 	0.000294
3419	0.000294
3772	0.000293
1427	0.000293
300 	0.000293
1611	0.000293
1384	0.000293
3676	0.000293
2744	0.000293
3444	0.000293
1224	0.000293
1852	0.000293
1750	0.000293
1776	0.000293
2331	0.000292
3247	0.000292
3998	0.000292
3192	0.000292
1502	0.000292
2432	0.000292
2683	0.000292
1305	0.000292
344 	0.000291
1097	0.000291
920 	0.000291
1995	0.000291
2143	0.000291
1334	0.000291
2250	0.000291
2866	0.000291
1467	0.000290
628 	0.000290
1704	0.000290
2059	0.000290
1515	0.000290
836 	0.000290
2576	0.000290
1079	0.000290
268 	0.000290
2090	0.000290
2972	0.000289
2867	0.000289
152 	0.000289
461 	0.000289
1917	0.000289
2601	0.000289
3796	0.000289
1809	0.000289
1547	0.000289
1675	0.000289
2201	0.000289
2544	0.000289
1946	0.000289
2053	0.000288
1892	0.000288
1770	0.000288
2419	0.000288
96  	0.000288
928 	0.000287
3298	0.000287
1335	0.000287
1973	0.000287
2189	0.000287
2919	0.000286
2037	0.000286
3952	0.000286
2118	0.000286
3195	0.000286
2398	0.000286
1715	0.000286
2424	0.000286
1962	0.000285
3024	0.000285
2030	0.000285
3106	0.000285
3466	0.000285
1748	0.000285
2036	0.000285
1465	0.000285
1951	0.000284
2905	0.000284
842 	0.000284
1896	0.000284
3580	0.000284
862 	0.000284
3812	0.000284
16  	0.000284
380 	0.000284
1487	0.000284
3008	0.000284
678 	0.000283
3886	0.000283
739 	0.000283
2625	0.000283
2039	0.000283
1617	0.000283
2969	0.000283
2617	0.000282
3516	0.000282
1640	0.000282
3336	0.000282
1117	0.000282
1966	0.000282
3542	0.000282
947 	0.000282
1849	0.000282
2325	0.000282
3526	0.000282
3403	0.000282
740 	0.000282
1116	0.000282
1158	0.000282
3660	0.000281
2476	0.000281
3475	0.000281
2567	0.000281
653 	0.000281
3146	0.000281
356 	0.000281
766 	0.000281
1051	0.000281
2586	0.000281
1708	0.000281
4027	0.000281
2223	0.000281
2615	0.000281
2665	0.000281
2275	0.000281
2339	0.000281
2323	0.000280
158 	0.000280
808 	0.000280
1645	0.000280
1240	0.000280
32  	0.000280
2913	0.000280
2968	0.000280
4031	0.000280
2414	0.000280
2827	0.000280
2096	0.000280
2203	0.000280
1196	0.000280
1273	0.000279
1255	0.000279
1029	0.000279
1544	0.000279
3174	0.000279
942 	0.000279
2989	0.000279
2734	0.000279
2316	0.000279
528 	0.000279
609 	0.000279
3297	0.000279
3292	0.000279
2290	0.000279
2278	0.000279
3504	0.000278
568 	0.000278
957 	0.000278
1619	0.000278
3600	0.000278
2593	0.000278
1954	0.000278
2688	0.000278
1282	0.000278
2016	0.000277
2271	0.000277
2069	0.000277
2498	0.000277
2853	0.000277
2888	0.000277
1341	0.000277
4017	0.000277
1118	0.000277
3782	0.000277
672 	0.000277
1125	0.000277
3339	0.000276
900 	0.000276
1152	0.000276
787 	0.000275
2395	0.000275
1900	0.000275
1836	0.000275
756 	0.000275
1894	0.000275
1597	0.000275
849 	0.000275
2991	0.000274
3469	0.000274
2001	0.000274
52  	0.000274
1214	0.000274
796 	0.000274
1798	0.000274
2597	0.000274
1370	0.000274
3693	0.000273
3386	0.000273
1088	0.000273
3070	0.000273
540 	0.000273
572 	0.000273
966 	0.000273
1979	0.000273
480 	0.000273
1244	0.000272
2553	0.000272
2169	0.000272
2816	0.000272
2787	0.000272
1267	0.000272
1495	0.000272
2326	0.000272
1484	0.000272
3876	0.000272
4036	0.000271
1371	0.000271
220 	0.000271
2630	0.000271
3239	0.000271
299 	0.000271
2093	0.000271
1971	0.000271
3089	0.000271
1593	0.000271
141 	0.000271
1122	0.000271
1409	0.000271
2900	0.000271
2338	0.000271
2409	0.000271
3794	0.000270
3738	0.000270
1886	0.000270
1563	0.000270
60  	0.000270
967 	0.000270
342 	0.000270
2231	0.000270
3088	0.000270
901 	0.000270
2955	0.000270
2351	0.000270
545 	0.000269
137 	0.000269
1842	0.000269
3951	0.000269
2911	0.000269
208 	0.000269
880 	0.000269
397 	0.000269
3808	0.000268
903 	0.000268
1010	0.000268
2548	0.000268
2706	0.000268
2194	0.000268
3111	0.000268
2881	0.000268
3750	0.000267
1426	0.000267
1831	0.000267
1423	0.000267
3352	0.000267
2012	0.000267
4021	0.000267
1129	0.000267
1666	0.000267
2288	0.000267
2875	0.000267
2862	0.000267
3164	0.000266
3599	0.000266
3651	0.000266
4032	0.000266
788 	0.000266
3947	0.000266
2018	0.000266
1549	0.000266
2045	0.000266
2139	0.000266
3518	0.000266
3712	0.000266
1780	0.000266
2381	0.000266
3119	0.000265
214 	0.000265
13  	0.000265
1789	0.000265
2354	0.000265
2080	0.000265
1721	0.000265
2451	0.000264
812 	0.000264
3994	0.000264
211 	0.000264
2804	0.000264
2456	0.000264
3587	0.000264
3169	0.000264
1164	0.000263
2400	0.000263
3687	0.000263
3711	0.000263
3552	0.000263
340 	0.000262
3112	0.000262
3833	0.000262
2033	0.000262
953 	0.000262
3478	0.000262
852 	0.000262
972 	0.000262
1083	0.000262
3869	0.000261
2958	0.000261
1339	0.000261
754 	0.000261
3287	0.000261
718 	0.000261
2043	0.000261
19  	0.000261
2698	0.000261
2342	0.000261
1735	0.000260
2458	0.000260
3207	0.000260
2388	0.000260
3355	0.000260
2550	0.000260
2792	0.000260
2873	0.000259
1333	0.000259
3822	0.000259
4014	0.000259
1556	0.000259
244 	0.000259
256 	0.000259
3721	0.000259
1413	0.000259
2884	0.000259
1166	0.000259
3258	0.000258
2048	0.000258
1792	0.000258
921 	0.000258
1696	0.000258
2008	0.000258
3086	0.000258
3261	0.000257
1378	0.000257
3724	0.000257
1405	0.000257
1008	0.000257
3118	0.000257
14  	0.000257
930 	0.000257
3424	0.000256
803 	0.000256
1291	0.000256
1601	0.000256
1492	0.000256
2312	0.000256
3376	0.000256
124 	0.000256
3044	0.000256
797 	0.000255
2363	0.000255
1952	0.000255
2528	0.000255
3995	0.000255
2423	0.000255
2374	0.000255
3936	0.000255
1449	0.000255
1533	0.000255
700 	0.000255
3858	0.000255
3572	0.000255
2044	0.000255
3308	0.000255
334 	0.000254
1372	0.000254
1149	0.000254
3432	0.000254
832 	0.000254
1009	0.000254
3097	0.000254
527 	0.000254
1364	0.000254
2632	0.000253
2950	0.000253
350 	0.000253
1794	0.000253
704 	0.000253
2655	0.000253
2091	0.000253
2322	0.000253
619 	0.000253
1908	0.000253
3826	0.000253
3388	0.000253
1700	0.000253
2558	0.000252
2204	0.000252
1483	0.000252
1845	0.000252
1664	0.000252
2763	0.000252
1163	0.000252
2482	0.000252
3439	0.000252
1642	0.000252
1956	0.000252
1191	0.000252
1898	0.000251
3950	0.000251
2594	0.000251
2753	0.000251
2619	0.000251
2785	0.000251
2582	0.000251
1019	0.000251
1975	0.000251
194 	0.000251
2190	0.000251
2638	0.000250
2049	0.000250
1140	0.000250
868 	0.000250
2689	0.000250
1655	0.000250
3098	0.000250
963 	0.000249
2559	0.000249
618 	0.000249
160 	0.000249
2100	0.000249
302 	0.000249
185 	0.000249
3011	0.000249
2578	0.000249
2208	0.000249
3428	0.000249
1918	0.000248
2371	0.000248
2752	0.000248
1810	0.000248
1302	0.000248
2852	0.000248
1882	0.000248
2824	0.000248
2496	0.000248
1109	0.000248
1473	0.000248
2042	0.000248
3861	0.000247
2533	0.000247
1998	0.000247
